datetime_utc, _conds, _dewptm, _fog, _hail, _heatindexm, _hum, _precipm, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wdird, _wdire, _wgustm, _windchillm, _wspdm
20020912-18:30,Light Rain,23,0,0,,89,,1005,1,0,25,0,0,2,80,East,,,13
20020912-19:30,Light Rain,23,0,0,,89,,1004,1,0,25,0,0,2,80,East,,,14.8
20020912-20:30,Light Rain,24,0,0,,94,,1004,1,0,25,0,0,,60,ENE,,,9.3
20020912-21:30,Light Rain,24,0,0,,94,,1004,1,0,25,0,0,2,70,ENE,,,9.3
20020912-22:30,Light Rain,24,0,0,,94,,1003,1,0,25,0,0,2,70,ENE,,,9.3
20020912-23:30,Light Rain,23,0,0,,89,,1004,1,0,25,0,0,2,80,East,,,11.1
20020913-00:30,Light Rain,24,0,0,,94,,1004,1,0,25,0,0,2,110,ESE,,,7.4
20020913-01:30,Light Rain,24,0,0,,94,,1005,1,0,25,0,0,2,120,ESE,,,13
20020913-02:30,Rain,23,0,0,,89,,1005,1,0,25,0,0,2,110,ESE,,,18.5
20020913-03:30,Light Rain,24,0,0,,89,,1006,1,0,26,0,0,2,100,East,,,9.3
20020913-04:30,Light Drizzle,24,0,0,,89,,1006,0,0,26,0,0,2,80,East,,,13
20020913-05:30,Haze,,0,0,,N/A,,1006,0,0,,0,0,1.7,90,East,,,11.1
20020913-06:30,Drizzle,24,0,0,,94,,1005,0,0,25,0,0,1.7,70,ENE,,,13
20020913-07:30,Light Rain,24,0,0,,94,,1005,1,0,25,0,0,1.4,60,ENE,,,9.3
20020913-08:30,Rain,24,0,0,,94,,1004,1,0,25,0,0,0.8,290,WNW,,,9.3
20020913-09:30,Heavy Rain,23,0,0,,89,,1004,1,0,25,0,0,1.2,290,WNW,,,18.5
20020913-10:30,Light Rain,20,0,0,,74,,1003,1,0,25,0,0,1.8,360,North,37,,18.5
20020913-11:30,Haze,21,0,0,,83,,1003,0,0,24,0,0,2,320,NW,,,16.7
20020913-12:30,Haze,22,0,0,,94,,1004,0,0,23,0,0,2.5,290,WNW,,,9.3
20020913-13:30,Haze,22,0,0,,94,,1004,0,0,23,0,0,2.5,0,North,,,0
20020913-14:30,Haze,22,0,0,,94,,1006,0,0,23,0,0,2.5,110,ESE,,,3.7
20020913-15:30,Haze,22,0,0,,89,,1007,0,0,24,0,0,2,140,SE,,,13
20020913-16:30,Haze,22,0,0,,89,,1008,0,0,24,0,0,2,130,SE,,,13
20020913-17:00,Mostly Cloudy,24,0,0,,94,,1009,0,0,25,0,0,,0,North,,,
20020913-17:30,Scattered Clouds,22,0,0,,83,,1008,0,0,25,0,0,2,120,ESE,,,11.1
20020913-18:30,Haze,22,0,0,,83,,1008,0,0,25,0,0,2,120,ESE,,,14.8
20020913-19:30,Mostly Cloudy,24,0,0,,94,,1008,0,0,25,0,0,1.2,120,ESE,,,14.8
20020913-20:30,Scattered Clouds,25,0,0,,94,,1007,0,0,26,0,0,1.2,130,SE,,,13
20020913-21:30,Haze,23,0,0,,89,,1007,0,0,25,0,0,2,100,East,,,14.8
20020913-22:30,Haze,22,0,0,,83,,1007,0,0,25,0,0,2,100,East,,,18.5
20020913-23:30,Haze,23,0,0,,94,,1008,0,0,24,0,0,2,120,ESE,,,7.4
20020914-00:30,Haze,23,0,0,,94,,1008,0,0,24,0,0,2,150,SSE,,,3.7
20020914-01:30,Mostly Cloudy,24,0,0,,94,,1009,0,0,25,0,0,1.6,0,North,,,0
20020914-02:30,Mostly Cloudy,24,0,0,,94,,1009,0,0,25,0,0,1.2,170,South,,,7.4
20020914-03:30,Scattered Clouds,24,0,0,30.1,84,,1009,0,0,27,0,0,,0,North,,,
20020914-04:30,Haze,23,0,0,32.7,70,,1010,0,0,29,0,0,2.2,230,SW,,,9.3
20020914-05:30,Haze,24,0,0,36.4,66,,1009,0,0,31,0,0,2.5,280,West,,,5.6
20020914-06:30,Haze,23,0,0,36.8,59,,1009,0,0,32,0,0,3,290,WNW,,,7.4
20020914-07:30,Haze,23,0,0,36.8,59,,1008,0,0,32,0,0,3,320,NW,,,11.1
20020914-08:30,Haze,22,0,0,35.6,55,,1008,0,0,32,0,0,3,320,NW,,,5.6
20020914-09:30,Haze,22,0,0,36.9,52,,1007,0,0,33,0,0,3,350,North,,,3.7
20020914-10:30,Haze,22,0,0,35.6,55,,1006,0,0,32,0,0,3,40,NE,,,9.3
20020914-11:30,Haze,22,0,0,35.6,55,,1006,0,0,32,0,0,3.5,70,ENE,,,3.7
20020914-12:30,Haze,22,0,0,34.4,58,,1006,0,0,31,0,0,3.5,60,ENE,,,3.7
20020914-13:30,Haze,23,0,0,35.4,62,,1007,0,0,31,0,0,2.8,0,North,,,0
20020914-14:30,Haze,24,0,0,35,70,,1008,0,0,30,0,0,2.8,0,North,,,0
20020914-15:30,Haze,25,0,0,36,74,,1009,0,0,30,0,0,1.4,320,NW,,,5.6
20020914-16:30,Haze,25,0,0,34.5,79,,1009,0,0,29,0,0,1.4,320,NW,,,11.1
20020914-17:30,Haze,24,0,0,31.9,79,,1008,0,0,28,0,0,2.5,10,North,,,5.6
20020914-18:30,Haze,25,0,0,32.7,84,,1008,0,0,28,0,0,2.2,0,North,,,0
20020914-19:30,Haze,25,0,0,32.7,84,,1007,0,0,28,0,0,2.2,0,North,,,0
20020914-20:30,Haze,24,0,0,30.1,84,,1007,0,0,27,0,0,2.2,0,North,,,0
20020914-21:30,Haze,24,0,0,30.1,84,,1007,0,0,27,0,0,2.2,60,ENE,,,5.6
20020914-22:30,Haze,23,0,0,29.6,79,,1007,0,0,27,0,0,2.1,0,North,,,0
20020914-23:30,Haze,22,0,0,29.2,74,,1007,0,0,27,0,0,2.2,0,North,,,0
20020915-00:30,Haze,22,0,0,,78,,1007,0,0,26,0,0,2.2,110,ESE,,,9.3
20020915-01:30,Haze,22,0,0,,78,,-9999,0,0,26,0,0,2.2,320,NW,,,9.3
20020915-02:30,Haze,12,0,0,,42,,1009,0,0,26,0,0,2.4,330,NNW,,,9.3
20020915-03:30,Haze,23,0,0,29.6,79,,1009,0,0,27,0,0,2.5,0,North,,,0
20020915-04:30,Haze,22,0,0,30.7,70,,1009,0,0,28,0,0,2.5,240,WSW,,,7.4
20020915-05:30,Haze,23,0,0,34.1,66,,1009,0,0,30,0,0,,0,North,,,
20020915-06:30,Haze,24,0,0,36.4,66,,1008,0,0,31,0,0,3,170,South,,,5.6
20020915-07:30,Haze,22,0,0,35.6,55,,1007,0,0,32,0,0,3.5,240,WSW,,,9.3
20020915-08:30,Haze,21,0,0,36,49,,1007,0,0,33,0,0,3.5,230,SW,,,5.6
20020915-09:30,Haze,21,0,0,34.9,52,,1006,0,0,32,0,0,3,340,NNW,,,7.4
20020915-10:30,Haze,21,0,0,34.9,52,,1005,0,0,32,0,0,3,20,NNE,,,9.3
20020915-11:30,Haze,22,0,0,35.6,55,,1005,0,0,32,0,0,3,0,North,,,0
20020915-12:30,Haze,23,0,0,35.4,62,,1005,0,0,31,0,0,3,0,North,,,0
20020915-13:30,Haze,24,0,0,35,70,,1006,0,0,30,0,0,2.5,0,North,,,0
20020915-14:30,Haze,25,0,0,36,74,,1006,0,0,30,0,0,,0,North,,,
20020915-15:30,Haze,25,0,0,34.5,79,,1007,0,0,29,0,0,,0,North,,,
20020915-16:30,Haze,24,0,0,33.5,74,,1007,0,0,29,0,0,2,50,NE,,,5.6
20020915-17:30,Haze,24,0,0,33.5,74,,1007,0,0,29,0,0,1.5,60,ENE,,,7.4
20020915-18:30,Haze,25,0,0,32.7,84,,1007,0,0,28,0,0,1.5,20,NNE,,,5.6
20020915-19:30,Haze,24,0,0,,89,,1006,0,0,26,0,0,1.5,90,East,,,9.3
20020915-20:30,Mostly Cloudy,23,0,0,,83,,1006,0,0,26,0,0,1.5,340,NNW,,,18.5
20020915-21:30,Mostly Cloudy,23,0,0,,89,,1006,0,0,25,0,0,2.2,70,ENE,,,11.1
20020915-22:30,Haze,23,0,0,,89,,1006,0,0,25,0,0,2.5,10,North,,,5.6
20020915-23:30,Haze,23,0,0,,89,,1006,0,0,25,0,0,2.5,120,ESE,,,9.3
20020916-00:30,Haze,22,0,0,,83,,1007,0,0,25,0,0,2.2,350,North,,,13
20020916-01:30,Rain,23,0,0,,89,,1007,1,0,25,0,0,1.2,70,ENE,,,7.4
20020916-03:30,Haze,24,0,0,31.9,79,,1008,0,0,28,0,0,2.5,120,ESE,,,7.4
20020916-04:30,Haze,22,0,0,33.2,62,,1008,0,0,30,0,0,3,170,South,,,9.3
20020916-05:30,Haze,20,0,0,33,52,,1008,0,0,31,0,0,3.5,260,West,,,13
20020916-06:30,Haze,21,0,0,33.7,55,,1008,0,0,31,0,0,3.5,280,West,,,9.3
20020916-07:30,Haze,22,0,0,35.6,55,,1007,0,0,32,0,0,4,290,WNW,,,18.5
20020916-08:30,Haze,22,0,0,34.4,58,,1006,0,0,31,0,0,4,230,SW,,,18.5
20020916-09:30,Haze,23,0,0,35.4,62,,1006,0,0,31,0,0,3,250,WSW,,,9.3
20020916-10:30,Haze,23,0,0,36.8,59,,1005,0,0,32,0,0,3,250,WSW,,,13
20020916-11:30,Haze,23,0,0,36.8,59,,1005,0,0,32,0,0,3,290,WNW,,,14.8
20020916-12:30,Haze,23,0,0,36.8,59,,1005,0,0,32,0,0,3,290,WNW,,,5.6
20020916-13:30,Haze,24,0,0,36.4,66,,1005,0,0,31,0,0,3,350,North,,,7.4
20020916-14:30,Haze,24,0,0,35,70,,1005,0,0,30,0,0,2,20,NNE,,,3.7
20020916-15:30,Haze,25,0,0,34.5,79,,1005,0,0,29,0,0,2.1,50,NE,,,5.6
20020916-16:30,Haze,25,0,0,34.5,79,,1006,0,0,29,0,0,2,70,ENE,,,3.7
20020916-17:30,Haze,25,0,0,32.7,84,,1006,0,0,28,0,0,1.8,0,North,,,0
20020916-18:30,Haze,25,0,0,32.7,84,,1006,0,0,28,0,0,1.6,0,North,,,0
20020916-19:30,Haze,25,0,0,30.6,89,,1006,0,0,27,0,0,1.4,0,North,,,0
20020916-20:30,Haze,25,0,0,30.6,89,,1005,0,0,27,0,0,1.4,0,North,,,0
20020916-21:30,Clear,25,0,0,30.6,89,,1005,0,0,27,0,0,,0,North,,,
20020916-22:30,Clear,25,0,0,30.6,89,,1005,0,0,27,0,0,1.3,0,North,,,0
20020916-23:30,Clear,25,0,0,30.6,89,,1005,0,0,27,0,0,1.4,0,North,,,0
20020917-00:30,Partly Cloudy,25,0,0,,94,,1006,0,0,26,0,0,1.5,0,North,,,0
20020917-01:30,Haze,23,0,0,29.6,79,,1006,0,0,27,0,0,2,220,SW,,,5.6
20020917-02:30,Haze,21,0,0,28.9,70,,1006,0,0,27,0,0,2.8,240,WSW,,,5.6
20020917-03:30,Haze,20,0,0,29.7,62,,1007,0,0,28,0,0,3,250,WSW,,,9.3
20020917-04:30,Haze,20,0,0,31.9,55,,1008,0,0,30,0,0,3,280,West,,,11.1
20020917-05:30,Haze,21,0,0,33.7,55,,1008,0,0,31,0,0,3.5,290,WNW,,,18.5
20020917-06:30,Haze,20,0,0,34.1,49,,1008,0,0,32,0,0,3.5,300,WNW,,,18.5
20020917-07:30,Haze,21,0,0,34.9,52,,1007,0,0,32,0,0,3.5,290,WNW,,,20.4
20020917-08:30,Haze,21,0,0,36,49,,1006,0,0,33,0,0,3,300,WNW,,,13
20020917-09:30,Haze,21,0,0,36,49,,1005,0,0,33,0,0,3,340,NNW,,,11.1
20020917-10:30,Haze,23,0,0,37.8,55,,1005,0,0,33,0,0,4,330,NNW,,,9.3
20020917-11:30,Haze,23,0,0,35.4,62,,1005,0,0,31,0,0,4,30,NNE,,,5.6
20020917-12:30,Haze,23,0,0,35.4,62,,1005,0,0,31,0,0,3,50,NE,,,7.4
20020917-13:30,Haze,24,0,0,35,70,,1005,0,0,30,0,0,3,90,East,,,3.7
20020917-14:30,Haze,24,0,0,33.5,74,,-9999,0,0,29,0,0,2.5,140,SE,,,7.4
20020917-15:30,Haze,25,0,0,34.5,79,,1006,0,0,29,0,0,2.2,150,SSE,,,5.6
20020917-16:30,Haze,25,0,0,32.7,84,,1006,0,0,28,0,0,2.2,0,North,,,0
20020917-17:30,Haze,23,0,0,31.2,74,,1006,0,0,28,0,0,2,140,SE,,,3.7
20020917-18:30,Haze,24,0,0,31.9,79,,1007,0,0,28,0,0,2.2,0,North,,,0
20020917-19:30,Clear,26,0,0,31.2,94,,1007,0,0,27,0,0,1.6,0,North,,,0
20020917-20:30,Clear,25,0,0,30.6,89,,1007,0,0,27,0,0,1.5,100,East,,,5.6
20020917-21:30,Clear,24,0,0,,89,,1007,0,0,26,0,0,1.5,120,ESE,,,7.4
20020917-22:30,Haze,24,0,0,,89,,1007,0,0,26,0,0,2,110,ESE,,,7.4
20020917-23:30,Clear,25,0,0,,94,,1007,0,0,26,0,0,1.8,0,North,,,0
20020918-00:30,Clear,23,0,0,,83,,1007,0,0,26,0,0,1.6,160,SSE,,,5.6
20020918-01:30,Clear,24,0,0,,89,,1008,0,0,26,0,0,2,0,North,,,0
20020918-02:30,Clear,23,0,0,31.2,74,,1009,0,0,28,0,0,2,240,WSW,,,9.3
20020918-03:30,Partly Cloudy,21,0,0,32.4,58,,1010,0,0,30,0,0,2.2,240,WSW,,,14.8
20020918-04:30,Haze,19,0,0,32.4,49,,1010,0,0,31,0,0,2.5,270,West,,,16.7
20020918-05:30,Haze,21,0,0,33.7,55,,1010,0,0,31,0,0,2.8,280,West,,,11.1
20020918-06:30,Haze,22,0,0,35.6,55,,1010,0,0,32,0,0,3,320,NW,,,14.8
20020918-07:30,Haze,21,0,0,36,49,,1009,0,0,33,0,0,3,330,NNW,,,14.8
20020918-08:30,Haze,21,0,0,36,49,,1008,0,0,33,0,0,3,310,NW,,,14.8
20020918-09:30,Haze,21,0,0,36,49,,1008,0,0,33,0,0,3,310,NW,,,14.8
20020918-10:30,Haze,22,0,0,36.9,52,,1007,0,0,33,0,0,3,290,WNW,,,11.1
20020918-11:30,Haze,23,0,0,37.8,55,,1007,0,0,33,0,0,3,10,North,,,9.3
20020918-12:30,Haze,23,0,0,36.8,59,,1007,0,0,32,0,0,2.7,330,NNW,,,7.4
20020918-13:30,Haze,23,0,0,35.4,62,,1007,0,0,31,0,0,2.6,10,North,,,9.3
20020918-14:30,Haze,23,0,0,35.4,62,,1008,0,0,31,0,0,2.6,30,NNE,,,7.4
20020918-15:30,Haze,24,0,0,35,70,,-9999,0,0,30,0,0,2.2,0,North,,,0
20020918-16:30,Haze,24,0,0,35,70,,1010,0,0,30,0,0,2,20,NNE,,,3.7
20020918-17:30,Haze,24,0,0,33.5,74,,1010,0,0,29,0,0,2,10,North,,,5.6
20020918-18:30,Haze,22,0,0,30.7,70,,1010,0,0,28,0,0,2,30,NNE,,,11.1
20020918-19:30,Thunderstorms and Rain,18,0,0,,69,,1013,1,0,24,1,0,2.5,230,SW,,,14.8
20020918-20:30,Light Thunderstorms and Rain,16,0,0,,65,,1009,1,0,23,1,0,2.5,240,WSW,,,25.9
20020918-21:30,Light Thunderstorms and Rain,15,0,0,,54,,1008,1,0,25,1,0,2.5,70,ENE,,,5.6
20020918-22:30,Haze,17,0,0,,65,,1009,0,0,24,0,0,3,210,SSW,,,5.6
20020918-23:30,Haze,17,0,0,,65,,1010,0,0,24,0,0,3,0,North,,,0
20020919-00:30,Haze,19,0,0,,78,,1011,0,0,23,0,0,3,0,North,,,0
20020919-01:30,Haze,18,0,0,,69,,1011,0,0,24,0,0,3.5,0,North,,,0
20020919-03:30,Haze,17,0,0,28.5,51,,1013,0,0,28,0,0,3,320,NW,,,5.6
20020919-04:30,Haze,15,0,0,29.7,40,,1013,0,0,30,0,0,3,290,WNW,,,9.3
20020919-05:30,Haze,16,0,0,30.9,40,,1012,0,0,31,0,0,3,300,WNW,,,7.4
20020919-06:30,Haze,16,0,0,31.9,38,,1012,0,0,32,0,0,3.5,320,NW,,,7.4
20020919-07:30,Haze,16,0,0,33,36,,1011,0,0,33,0,0,4,300,WNW,,,18.5
20020919-08:30,Haze,18,0,0,34,41,,1011,0,0,33,0,0,5,320,NW,,,7.4
20020919-09:30,Clear,19,0,0,35.7,41,,1010,0,0,34,0,0,6,320,NW,,,11.1
20020919-10:30,Clear,19,0,0,34.5,43,,1010,0,0,33,0,0,6,320,NW,,,14.8
20020919-11:30,Clear,20,0,0,35.2,46,,1009,0,0,33,0,0,6,340,NNW,,,9.3
20020919-12:30,Haze,21,0,0,34.9,52,,1009,0,0,32,0,0,5,310,NW,,,9.3
20020919-13:30,Haze,21,0,0,33.7,55,,1010,0,0,31,0,0,4,320,NW,,,5.6
20020919-14:30,Haze,21,0,0,33.7,55,,1011,0,0,31,0,0,3.5,330,NNW,,,7.4
20020919-15:30,Haze,22,0,0,32,66,,1011,0,0,29,0,0,2.8,0,North,,,0
20020919-16:30,Haze,22,0,0,32,66,,1011,0,0,29,0,0,2,10,North,,,7.4
20020919-17:30,Unknown,23,0,0,32.7,70,,1012,0,0,29,0,0,1.8,30,NNE,,,3.7
20020919-18:30,Haze,22,0,0,30.7,70,,1012,0,0,28,0,0,1.8,0,North,,,0
20020919-19:30,Smoke,23,0,0,29.6,79,,1011,0,0,27,0,0,1.5,210,SSW,,,3.7
20020919-20:30,Smoke,23,0,0,,83,,1011,0,0,26,0,0,1.5,0,North,,,0
20020919-21:30,Smoke,22,0,0,,78,,1011,0,0,26,0,0,1.6,210,SSW,,,9.3
20020919-22:30,Haze,23,0,0,,89,,1010,0,0,25,0,0,2,250,WSW,,,3.7
20020919-23:30,Haze,23,0,0,,89,,1010,0,0,25,0,0,,0,North,,,
20020920-00:30,Haze,22,0,0,,83,,1011,0,0,25,0,0,,0,North,,,
20020920-01:30,Haze,23,0,0,,89,,1012,0,0,25,0,0,2.5,0,North,,,0
20020920-02:30,Haze,23,0,0,29.6,79,,1012,0,0,27,0,0,2.5,300,WNW,,,5.6
20020920-03:30,Haze,22,0,0,32,66,,1012,0,0,29,0,0,2.5,340,NNW,,,9.3
20020920-04:30,Haze,22,0,0,33.2,62,,1013,0,0,30,0,0,3,330,NNW,,,13
20020920-05:30,Haze,22,0,0,34.4,58,,1012,0,0,31,0,0,4,310,NW,,,11.1
20020920-06:30,Haze,20,0,0,34.1,49,,1011,0,0,32,0,0,4.5,320,NW,,,24.1
20020920-07:30,Haze,20,0,0,35.2,46,,1011,0,0,33,0,0,4.5,300,WNW,,,18.5
20020920-08:30,Haze,20,0,0,35.2,46,,1010,0,0,33,0,0,5,310,NW,,,14.8
20020920-09:30,Haze,20,0,0,35.2,46,,1009,0,0,33,0,0,5,300,WNW,,,20.4
20020920-10:30,Haze,21,0,0,36,49,,1009,0,0,33,0,0,4.5,320,NW,,,14.8
20020920-11:30,Haze,21,0,0,36,49,,1008,0,0,33,0,0,4,320,NW,,,13
20020920-12:30,Haze,21,0,0,34.9,52,,1008,0,0,32,0,0,3.5,310,NW,,,11.1
20020920-13:30,Haze,20,0,0,33,52,,1009,0,0,31,0,0,3.5,330,NNW,,,13
20020920-15:30,Haze,21,0,0,31.3,62,,1010,0,0,29,0,0,3.5,320,NW,,,7.4
20020920-16:30,Haze,21,0,0,31.3,62,,1010,0,0,29,0,0,3.5,330,NNW,,,11.1
20020920-17:30,Haze,22,0,0,30.7,70,,1010,0,0,28,0,0,3.5,340,NNW,,,3.7
20020920-18:30,Haze,22,0,0,30.7,70,,1010,0,0,28,0,0,3.5,340,NNW,,,5.6
20020920-19:30,Haze,22,0,0,29.2,74,,1009,0,0,27,0,0,,0,North,,,
20020920-20:30,Haze,22,0,0,,78,,1009,0,0,26,0,0,,0,North,,,
20020920-21:30,Haze,22,0,0,,83,,1008,0,0,25,0,0,,0,North,,,
20020920-22:30,Haze,,0,0,,N/A,,1008,0,0,,0,0,,0,North,,,
20020920-23:30,Haze,22,0,0,,89,,1008,0,0,24,0,0,,0,North,,,
20020921-00:30,Clear,21,0,0,,88,,1009,0,0,23,0,0,2.3,240,WSW,,,3.7
20020921-01:30,Clear,21,0,0,,83,,1009,0,0,24,0,0,2.7,240,WSW,,,5.6
20020921-02:30,Haze,21,0,0,,78,,1010,0,0,25,0,0,2.8,270,West,,,5.6
20020921-03:30,Haze,22,0,0,29.2,74,,1011,0,0,27,0,0,2.9,250,WSW,,,7.4
20020921-04:30,Haze,22,0,0,33.2,62,,1011,0,0,30,0,0,3,310,NW,,,13
20020921-05:30,Haze,22,0,0,34.4,58,,1010,0,0,31,0,0,3,260,West,,,9.3
20020921-06:30,Haze,21,0,0,34.9,52,,1010,0,0,32,0,0,3,310,NW,,,14.8
20020921-07:30,Haze,21,0,0,36,49,,1009,0,0,33,0,0,3,330,NNW,,,13
20020921-08:30,Haze,20,0,0,36.5,44,,1008,0,0,34,0,0,4,310,NW,,,18.5
20020921-09:30,Haze,19,0,0,35.7,41,,1007,0,0,34,0,0,4,350,North,,,14.8
20020921-10:30,Haze,20,0,0,36.5,44,,1007,0,0,34,0,0,5,340,NNW,,,16.7
20020921-11:30,Haze,20,0,0,35.2,46,,1006,0,0,33,0,0,5,360,North,,,13
20020921-12:30,Haze,21,0,0,36,49,,1006,0,0,33,0,0,4,330,NNW,,,16.7
20020921-13:30,Haze,22,0,0,35.6,55,,1007,0,0,32,0,0,3.5,330,NNW,,,11.1
20020921-14:30,Haze,23,0,0,35.4,62,,1007,0,0,31,0,0,3,320,NW,,,9.3
20020921-15:30,Haze,23,0,0,34.1,66,,1008,0,0,30,0,0,3,340,NNW,,,13
20020921-16:30,Haze,24,0,0,35,70,,1008,0,0,30,0,0,3,40,NE,,,7.4
20020921-17:30,Haze,23,0,0,32.7,70,,1007,0,0,29,0,0,,0,North,,,
20020921-18:30,Haze,23,0,0,29.6,79,,1007,0,0,27,0,0,,0,North,,,
20020921-19:30,Haze,23,0,0,29.6,79,,1008,0,0,27,0,0,,0,North,,,
20020921-20:30,Haze,23,0,0,29.6,79,,1007,0,0,27,0,0,2.2,0,North,,,0
20020921-21:30,Haze,24,0,0,30.1,84,,1007,0,0,27,0,0,1.6,0,North,,,0
20020921-22:30,Haze,24,0,0,,89,,1007,0,0,26,0,0,2,90,East,,,7.4
20020921-23:30,Haze,23,0,0,,83,,1007,0,0,26,0,0,2.2,120,ESE,,,5.6
20020922-00:30,Partly Cloudy,24,0,0,,89,,1008,0,0,26,0,0,2,0,North,,,0
20020922-01:30,Scattered Clouds,24,0,0,,89,,1008,0,0,26,0,0,1.6,0,North,,,0
20020922-02:30,Partly Cloudy,23,0,0,29.6,79,,1009,0,0,27,0,0,2,120,ESE,,,7.4
20020922-03:30,Haze,23,0,0,32.7,70,,1010,0,0,29,0,0,2,130,SE,,,5.6
20020922-04:30,Haze,23,0,0,32.7,70,,1010,0,0,29,0,0,3,120,ESE,,,11.1
20020922-05:30,Haze,24,0,0,36.4,66,,1010,0,0,31,0,0,4,120,ESE,,,3.7
20020922-06:30,Haze,23,0,0,36.8,59,,1009,0,0,32,0,0,4,130,SE,,,9.3
20020922-07:30,Haze,24,0,0,39.2,59,,1009,0,0,33,0,0,4,110,ESE,,,9.3
20020922-08:30,Haze,23,0,0,37.8,55,,1008,0,0,33,0,0,4,90,East,,,13
20020922-09:30,Haze,22,0,0,36.9,52,,1007,0,0,33,0,0,4,120,ESE,,,7.4
20020922-10:30,Unknown,,0,0,,N/A,,1006,0,0,,0,0,4,130,SE,,,5.6
20020922-11:30,Haze,22,0,0,36.9,52,,1006,0,0,33,0,0,4,90,East,,,11.1
20020922-12:30,Haze,23,0,0,35.4,62,,1006,0,0,31,0,0,3.5,70,ENE,,,5.6
20020922-13:30,Haze,23,0,0,34.1,66,,1007,0,0,30,0,0,3.5,100,East,,,5.6
20020922-14:30,Haze,24,0,0,33.5,74,,1007,0,0,29,0,0,3.5,150,SSE,,,5.6
20020922-15:30,Haze,25,0,0,34.5,79,,1008,0,0,29,0,0,3.5,130,SE,,,5.6
20020922-16:30,Haze,24,0,0,31.9,79,,1008,0,0,28,0,0,3.5,110,ESE,,,9.3
20020922-17:30,Haze,24,0,0,31.9,79,,-9999,0,0,28,0,0,3.5,110,ESE,,,11.1
20020922-18:30,Haze,24,0,0,30.1,84,,1008,0,0,27,0,0,3.5,110,ESE,,,3.7
20020922-19:30,Haze,24,0,0,30.1,84,,1008,0,0,27,0,0,3.5,100,East,,,5.6
20020922-20:30,Haze,24,0,0,,89,,1008,0,0,26,0,0,3.5,130,SE,,,3.7
20020922-21:30,Haze,24,0,0,,89,,1007,0,0,26,0,0,3.5,100,East,,,3.7
20020922-23:30,Clear,24,0,0,,89,,1008,0,0,26,0,0,3,100,East,,,7.4
20020923-00:30,Haze,24,0,0,,89,,1008,0,0,26,0,0,2.8,100,East,,,5.6
20020923-01:30,Partly Cloudy,24,0,0,,89,,1008,0,0,26,0,0,2.6,110,ESE,,,5.6
20020923-02:30,Haze,25,0,0,32.7,84,,1009,0,0,28,0,0,2.8,100,East,,,5.6
20020923-03:30,Haze,24,0,0,31.9,79,,1009,0,0,28,0,0,2.8,130,SE,,,11.1
20020923-04:30,Haze,25,0,0,34.5,79,,1010,0,0,29,0,0,2.4,110,ESE,,,9.3
20020923-05:30,Haze,25,0,0,36,74,,1009,0,0,30,0,0,2.4,120,ESE,,,5.6
20020923-07:30,Haze,23,0,0,36.8,59,,1007,0,0,32,0,0,3,120,ESE,,,5.6
20020923-08:30,Haze,23,0,0,36.8,59,,1006,0,0,32,0,0,3,150,SSE,,,5.6
20020923-09:30,Haze,22,0,0,36.9,52,,1005,0,0,33,0,0,3.5,60,ENE,,,3.7
20020923-10:30,Haze,22,0,0,36.9,52,,1005,0,0,33,0,0,3.5,30,NNE,,,11.1
20020923-11:30,Haze,23,0,0,36.8,59,,1005,0,0,32,0,0,,50,NE,,,5.6
20020923-12:30,Haze,23,0,0,36.8,59,,1004,0,0,32,0,0,2.2,30,NNE,,,7.4
20020923-13:30,Haze,21,0,0,33.7,55,,1005,0,0,31,0,0,2.8,50,NE,,,5.6
20020923-14:30,Haze,23,0,0,34.1,66,,1005,0,0,30,0,0,3.5,60,ENE,,,3.7
20020923-15:30,Haze,23,0,0,34.1,66,,1006,0,0,30,0,0,3,70,ENE,,,7.4
20020923-16:30,Haze,23,0,0,32.7,70,,1006,0,0,29,0,0,2.5,0,North,,,0
20020923-17:30,Haze,23,0,0,31.2,74,,1006,0,0,28,0,0,2.5,0,North,,,0
20020923-18:30,Haze,24,0,0,31.9,79,,1006,0,0,28,0,0,2.3,0,North,,,0
20020923-19:30,Haze,24,0,0,30.1,84,,1006,0,0,27,0,0,2.1,0,North,,,0
20020923-20:30,Haze,23,0,0,29.6,79,,1005,0,0,27,0,0,2,0,North,,,
20020923-21:30,Haze,23,0,0,29.6,79,,-9999,0,0,27,0,0,,0,North,,,
20020923-22:30,Haze,23,0,0,,83,,1004,0,0,26,0,0,1.8,0,North,,,0
20020923-23:30,Haze,23,0,0,,83,,1004,0,0,26,0,0,,0,North,,,
20020924-00:30,Haze,23,0,0,,83,,1005,0,0,26,0,0,,0,North,,,
20020924-01:30,Clear,23,0,0,,83,,1005,0,0,26,0,0,1.7,0,North,,,0
20020924-02:30,Clear,25,0,0,32.7,84,,1006,0,0,28,0,0,1.2,250,WSW,,,5.6
20020924-03:30,Haze,23,0,0,32.7,70,,1007,0,0,29,0,0,2,260,West,,,5.6
20020924-04:30,Haze,23,0,0,35.4,62,,1007,0,0,31,0,0,2.8,210,SSW,,,7.4
20020924-05:30,Haze,21,0,0,34.9,52,,1006,0,0,32,0,0,3.5,180,South,,,11.1
20020924-06:30,Haze,22,0,0,36.9,52,,1006,0,0,33,0,0,4,0,North,,,0
20020924-07:30,Haze,20,0,0,36.5,44,,1005,0,0,34,0,0,4,250,WSW,,,11.1
